<MetaData>
version:3.0
panel : google-fleb
date: 2024/11/22
refresh_rate_base: 60
refresh_rate_target: 120

<VoltageLut>

055A,4.59351
055B,4.59211
055C,4.59072
055D,4.58933
055E,4.58794
055F,4.58655
0560,4.58516
0561,4.58376
0562,4.58237
0563,4.58098
0564,4.57959
0565,4.57820
0566,4.57681
0567,4.57542
0568,4.57402
0569,4.57263
056A,4.57124
056B,4.56985
056C,4.56846
056D,4.56707
056E,4.56567
056F,4.56428
0570,4.56289
0571,4.56150
0572,4.56011
0573,4.55872
0574,4.55732
0575,4.55593
0576,4.55454
0577,4.55315
0578,4.55176
0579,4.55037
057A,4.54897
057B,4.54758
057C,4.54619
057D,4.54480
057E,4.54341
057F,4.54202
0580,4.54063
0581,4.53923
0582,4.53784
0583,4.53645
0584,4.53506
0585,4.53367
0586,4.53228
0587,4.53088
0588,4.52949
0589,4.52810
058A,4.52671
058B,4.52532
058C,4.52393
058D,4.52253
058E,4.52114
058F,4.51975
0590,4.51836
0591,4.51697
0592,4.51558
0593,4.51418
0594,4.51279
0595,4.51140
0596,4.51001
0597,4.50862
0598,4.50723
0599,4.50583
059A,4.50444
059B,4.50305
059C,4.50166
059D,4.50027
059E,4.49888
059F,4.49749
05A0,4.49609
05A1,4.49470
05A2,4.49331
05A3,4.49192
05A4,4.49053
05A5,4.48914
05A6,4.48774
05A7,4.48635
05A8,4.48496
05A9,4.48357
05AA,4.48218
05AB,4.48079
05AC,4.47939
05AD,4.47800
05AE,4.47661
05AF,4.47522
05B0,4.47383
05B1,4.47244
05B2,4.47104
05B3,4.46965
05B4,4.46826
05B5,4.46687
05B6,4.46548
05B7,4.46409
05B8,4.46270
05B9,4.46130
05BA,4.45991
05BB,4.45852
05BC,4.45713
05BD,4.45574
05BE,4.45435
05BF,4.45295
05C0,4.45156
05C1,4.45017
05C2,4.44878
05C3,4.44739
05C4,4.44600
05C5,4.44460
05C6,4.44321
05C7,4.44182
05C8,4.44043
05C9,4.43904
05CA,4.43765
05CB,4.43625
05CC,4.43486
05CD,4.43347
05CE,4.43208
05CF,4.43069
05D0,4.42930
05D1,4.42791
05D2,4.42651
05D3,4.42512
05D4,4.42373
05D5,4.42234
05D6,4.42095
05D7,4.41956
05D8,4.41816
05D9,4.41677
05DA,4.41538
05DB,4.41399
05DC,4.41260
05DD,4.41121
05DE,4.40981
05DF,4.40842
05E0,4.40703
05E1,4.40564
05E2,4.40425
05E3,4.40286
05E4,4.40146
05E5,4.40007
05E6,4.39868
05E7,4.39729
05E8,4.39590
05E9,4.39451
05EA,4.39312
05EB,4.39172
05EC,4.39033
05ED,4.38894
05EE,4.38755
05EF,4.38616
05F0,4.38477
05F1,4.38337
05F2,4.38198
05F3,4.38059
05F4,4.37920
05F5,4.37781
05F6,4.37642
05F7,4.37502
05F8,4.37363
05F9,4.37224
05FA,4.37085
05FB,4.36946
05FC,4.36807
05FD,4.36667
05FE,4.36528
05FF,4.36389
0600,4.36250
0601,4.36111
0602,4.35972
0603,4.35833
0604,4.35693
0605,4.35554
0606,4.35415
0607,4.35276
0608,4.35137
0609,4.34998
060A,4.34858
060B,4.34719
060C,4.34580
060D,4.34441
060E,4.34302
060F,4.34163
0610,4.34023
0611,4.33884
0612,4.33745
0613,4.33606
0614,4.33467
0615,4.33328
0616,4.33188
0617,4.33049
0618,4.32910
0619,4.32771
061A,4.32632
061B,4.32493
061C,4.32354
061D,4.32214
061E,4.32075
061F,4.31936
0620,4.31797
0621,4.31658
0622,4.31519
0623,4.31379
0624,4.31240
0625,4.31101
0626,4.30962
0627,4.30823
0628,4.30684
0629,4.30544
062A,4.30405
062B,4.30266
062C,4.30127
062D,4.29988
062E,4.29849
062F,4.29709
0630,4.29570
0631,4.29431
0632,4.29292
0633,4.29153
0634,4.29014
0635,4.28875
0636,4.28735
0637,4.28596
0638,4.28457
0639,4.28318
063A,4.28179
063B,4.28040
063C,4.27900
063D,4.27761
063E,4.27622
063F,4.27483
0640,4.27344
0641,4.27205
0642,4.27065
0643,4.26926
0644,4.26787
0645,4.26648
0646,4.26509
0647,4.26370
0648,4.26230
0649,4.26091
064A,4.25952
064B,4.25813
064C,4.25674
064D,4.25535
064E,4.25396
064F,4.25256
0650,4.25117
0651,4.24978
0652,4.24839
0653,4.24700
0654,4.24561
0655,4.24421
0656,4.24282
0657,4.24143
0658,4.24004
0659,4.23865
065A,4.23726
065B,4.23586
065C,4.23447
065D,4.23308
065E,4.23169
065F,4.23030
0660,4.22891
0661,4.22751
0662,4.22612
0663,4.22473
0664,4.22334
